Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
Used,2024.0,23-481-4975,-1.1650073336162874,1.3975725162173003,No Service Record,No Current Insurance,Not Available,Sunroof,-1.5477087883543683,1.2264378637285127,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
New,2021.0,86-835-9276,-0.166490720051325,-1.4630363534323985,Major Service at 73581 km,Valid Until [date],Not Available,Sunroof,-0.5109263738618921,-0.6252323360470586,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
New,2019.0,12-704-3238,1.573597933329552,-0.27550288799922107,No Service Record,Valid Until [date],Not Available,"Leather Seats, Sunroof, Alloy Wheels, GPS",0.18026190246642526,-0.6247252162224781,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
New,2024.0,34-735-7292,-0.07022428993972576,0.17993644620783472,Major Service at 133008 km,Valid Until [date],Not Available,"GPS, Music System",-1.5477087883543683,-0.29732122508030845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
New,2018.0,92-750-2142,1.7018091159697666,1.5988409372375079,No Service Record,No Current Insurance,Available,"Leather Seats, Sunroof, Music System",0.525856040630584,-0.4366948203422777,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
Used,2020.0,80-179-1730,1.567655561100441,-1.7553095279768092,Major Service at 85955 km,No Current Insurance,Not Available,Sunroof,-0.16533223569773342,-0.7860354638749842,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
Needs Replacement,2017.0,16-446-1558,-1.5761114487393346,-0.7657112932383084,Full Service History,Valid Until [date],Available,Sunroof,0.8714501787947426,1.387129289236452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
New,2020.0,90-164-5169,-0.6605899673076234,-1.194169101082982,Full Service History,No Current Insurance,Available,Sunroof,-0.16533223569773342,-0.43900362220511774,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
New,2015.0,53-634-1295,-0.557498812726833,1.677469598371201,No Service Record,Valid Until [date],Available,"GPS, Alloy Wheels",1.56263845512306,0.34236772372695407,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
New,2018.0,57-325-3956,0.7793188525602796,-1.4026190321681973,No Service Record,No Current Insurance,Available,"Leather Seats, GPS",0.525856040630584,-0.7077347107253873,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
Needs Replacement,2018.0,17-193-9515,-0.7196355386386998,-0.45060792937331323,Major Service at 132126 km,No Current Insurance,Not Available,Sunroof,0.525856040630584,-0.17603713953952257,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
Used,2015.0,23-237-7170,-0.7999836140517106,0.5463579546301922,Full Service History,Valid Until [date],Available,"Sunroof, GPS",1.56263845512306,0.22253836405371608,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
New,2021.0,94-180-9073,-1.2934706168965249,0.662352977958668,Major Service at 58747 km,No Current Insurance,Available,Sunroof,-0.5109263738618921,1.215033826502212,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
Used,2015.0,44-281-6800,-0.5303799867357989,-0.1272711525223963,Major Service at 96338 km,Valid Until [date],Not Available,"Sunroof, Music System",1.56263845512306,-0.18451718355398714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
Used,2021.0,12-132-3902,0.5829684683595916,1.6240216750603824,No Service Record,No Current Insurance,Not Available,"Sunroof, Alloy Wheels, GPS, Leather Seats",-0.5109263738618921,-0.23115132539542507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
Used,2023.0,84-546-8663,-0.37346534551012067,-0.5914806732223425,Full Service History,Valid Until [date],Available,Sunroof,-1.2021146501902096,-0.3726586608481781,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Used,2015.0,29-947-7404,-0.8244013617567851,-0.6110166315848373,Major Service at 104427 km,No Current Insurance,Available,"Alloy Wheels, Leather Seats, Sunroof",1.56263845512306,-0.16343972236928067,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
Needs Replacement,2024.0,32-568-6851,-0.335488184809529,1.650245658166962,No Service Record,Valid Until [date],Not Available,"Alloy Wheels, Leather Seats, Music System, GPS",-1.5477087883543683,0.16052736521903402,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
Used,2021.0,55-707-4025,-1.0829125609116894,-0.8369723051069966,Full Service History,Valid Until [date],Not Available,"Music System, Sunroof, Leather Seats, GPS",-0.5109263738618921,-0.03852119201140218,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Used,2022.0,68-369-5338,-1.1729845181541547,-1.1377342929349996,Full Service History,Valid Until [date],Available,"Music System, GPS, Sunroof",-0.8565205120260508,-0.09119759101787817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
New,2016.0,65-482-2304,0.7957414085389138,-0.4971340717353993,Major Service at 107124 km,No Current Insurance,Available,"GPS, Leather Seats, Music System, Sunroof",1.2170443169589014,-0.5813443720683286,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
Needs Replacement,2019.0,49-664-1691,-0.8037111020863348,1.5738852979820719,No Service Record,Valid Until [date],Available,"Alloy Wheels, Music System, Leather Seats, Sunroof",0.18026190246642526,0.5845746734724698,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Needs Replacement,2017.0,95-497-6876,1.4598465231135078,-0.321591819682244,Major Service at 119606 km,No Current Insurance,Available,"Sunroof, Music System, Alloy Wheels",0.8714501787947426,-0.6211835109810464,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Used,2023.0,50-110-1405,-1.3684165357376163,0.47520516322661865,Major Service at 132526 km,No Current Insurance,Available,"Music System, Alloy Wheels, Sunroof",-1.2021146501902096,1.3818991186441925,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Needs Replacement,2020.0,81-514-8888,-0.9414120731045539,-1.4780357098972876,Full Service History,No Current Insurance,Available,Sunroof,-0.16533223569773342,-0.42081613612782576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
Needs Replacement,2023.0,27-320-7005,0.6960536125984325,1.6934256237477034,Full Service History,Valid Until [date],Not Available,"Sunroof, Music System",-1.2021146501902096,-0.24949770681198996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2022.0,14-101-3182,1.0476439694875037,0.4951263864449216,Major Service at 125064 km,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels",-0.8565205120260508,-0.47946532506909195,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
New,2015.0,68-415-7804,-0.9264300922117648,-1.1650404806927257,No Service Record,No Current Insurance,Available,Sunroof,1.56263845512306,-0.30494301064845064,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
Needs Replacement,2017.0,89-433-6688,-0.04589657817751653,-0.8050386102609686,Major Service at 111622 km,Valid Until [date],Not Available,Sunroof,0.8714501787947426,-0.5070813031555992,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
Used,2024.0,54-266-7263,-0.8256258505797535,-1.3734817541407316,No Service Record,No Current Insurance,Not Available,"Music System, Alloy Wheels",-1.5477087883543683,-0.4339248931621072,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
New,2016.0,37-632-4644,-1.0488069457543066,0.7978666443752203,No Service Record,No Current Insurance,Not Available,"GPS, Alloy Wheels",1.2170443169589014,0.6638316600875386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
Needs Replacement,2021.0,54-635-8873,1.4702186637315926,-1.7294924538190606,No Service Record,Valid Until [date],Not Available,Sunroof,-0.5109263738618921,-0.7803487338985776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
New,2016.0,59-265-1138,1.3138622453516795,-1.6423966234947982,No Service Record,Valid Until [date],Available,"Sunroof, GPS, Alloy Wheels, Music System",1.2170443169589014,-0.7651121049531997,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Used,2021.0,70-549-9566,-1.5488845796168622,0.6020395483409767,Major Service at 142780 km,Valid Until [date],Available,Leather Seats,-0.5109263738618921,2.7328284132215295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Needs Replacement,2016.0,17-226-9982,0.8938265646963925,-0.40745826552280395,No Service Record,No Current Insurance,Available,"Alloy Wheels, Sunroof, Music System, Leather Seats",1.2170443169589014,-0.5797693670242305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
New,2024.0,46-408-9975,1.107481857115795,1.2572884916984948,Major Service at 119580 km,Valid Until [date],Available,Music System,-1.5477087883543683,-0.39139507351022185,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
New,2021.0,69-999-1575,-0.6410701748944222,1.1426007715886037,Full Service History,Valid Until [date],Available,Sunroof,-0.5109263738618921,0.26237446357946115,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Used,2018.0,85-286-9084,-1.1043231081250624,1.0505094845946497,Major Service at 100514 km,Valid Until [date],Not Available,Sunroof,0.525856040630584,0.8954294280946707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
Needs Replacement,2023.0,62-584-7183,0.106876409676357,-1.4857929528367049,No Service Record,No Current Insurance,Available,Sunroof,-1.2021146501902096,-0.6647384123455681,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
New,2022.0,41-331-7456,-1.1308657040817585,-0.9148087924360503,Full Service History,Valid Until [date],Available,"Alloy Wheels, GPS, Music System, Leather Seats",-0.8565205120260508,-0.02389866858312711,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
New,2017.0,85-633-6796,-0.8972584467234014,-0.47337318641482895,Major Service at 50089 km,No Current Insurance,Available,Sunroof,0.8714501787947426,-0.058013654127247585,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Used,2016.0,28-236-8613,-0.30307524537801417,1.0550244423992325,Full Service History,No Current Insurance,Available,Sunroof,1.2170443169589014,-0.0027242224131309766,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Needs Replacement,2019.0,17-986-7233,0.5021341988551081,-1.7391976651305414,Major Service at 120764 km,No Current Insurance,Available,"GPS, Alloy Wheels, Leather Seats, Sunroof",0.18026190246642526,-0.740724680290212,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
Used,2023.0,16-461-7163,1.6101525261328717,-0.2592265300459792,Major Service at 97985 km,Valid Until [date],Available,"Sunroof, Music System",-1.2021146501902096,-0.6256562044916728,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
Needs Replacement,2024.0,79-302-2456,-0.24503807660702942,-0.3530147139329308,Full Service History,No Current Insurance,Not Available,GPS,-1.5477087883543683,-0.35764980384646183,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
Needs Replacement,2016.0,92-288-9434,1.4077697337602073,0.663032602479588,No Service Record,Valid Until [date],Not Available,"GPS, Alloy Wheels, Sunroof",1.2170443169589014,-0.5042130067618358,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
Used,2022.0,46-716-4056,-1.0303855918440623,0.6349602138288503,Major Service at 129699 km,No Current Insurance,Not Available,Sunroof,-0.8565205120260508,0.5587524032862344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
New,2022.0,64-621-7125,-1.1774322937317014,1.6699374539992218,Major Service at 54617 km,No Current Insurance,Available,"Music System, GPS, Sunroof",-0.8565205120260508,1.4083559999853303,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
New,2015.0,95-579-9411,1.4832558682584909,-1.6226442242020742,No Service Record,No Current Insurance,Not Available,"Music System, Alloy Wheels, Leather Seats, GPS",1.56263845512306,-0.7687699241533195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
Used,2021.0,73-983-3927,-0.04940797994926398,0.9539378703449496,Major Service at 61733 km,Valid Until [date],Not Available,"Sunroof, Music System, GPS, Alloy Wheels",-0.5109263738618921,-0.14488064705456222,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
New,2023.0,83-731-6588,-0.013483638746001635,0.6791011771398097,No Service Record,No Current Insurance,Available,"Alloy Wheels, Leather Seats, GPS, Music System",-1.2021146501902096,-0.21441302290457834,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Used,2023.0,54-783-6006,0.956329516233497,-1.4240813148097327,Major Service at 132460 km,No Current Insurance,Available,"Leather Seats, Sunroof",-1.2021146501902096,-0.7214294251566447,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
Used,2015.0,68-732-2143,-1.2975762558911834,-0.43431425614565305,No Service Record,Valid Until [date],Available,"Sunroof, Leather Seats, GPS",1.56263845512306,0.5268180521916014,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Needs Replacement,2017.0,37-869-2253,-0.8413821405811843,1.376348318599017,Major Service at 66807 km,No Current Insurance,Not Available,"Music System, Sunroof, Leather Seats, Alloy Wheels",0.8714501787947426,0.5660703747448365,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
Used,2022.0,65-330-9894,-0.08117266059214857,0.992823647869942,Major Service at 94945 km,No Current Insurance,Available,"Alloy Wheels, Sunroof",-0.8565205120260508,-0.12378248073743796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Used,2015.0,81-457-2232,0.06974558683869939,-0.538911500088255,No Service Record,No Current Insurance,Available,Sunroof,1.56263845512306,-0.4778757565180099,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
Used,2024.0,28-864-6675,-0.6615443483019958,0.8491934465697917,Major Service at 98379 km,Valid Until [date],Not Available,"Leather Seats, Music System",-1.5477087883543683,0.19107293183662227,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
Needs Replacement,2020.0,26-998-5592,1.3189222653407104,-1.193376927278343,Full Service History,Valid Until [date],Not Available,"Leather Seats, GPS, Sunroof, Alloy Wheels",-0.16533223569773342,-0.7124073850717361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
Needs Replacement,2019.0,89-971-2104,1.4669413554112951,-0.9972294986673601,Full Service History,Valid Until [date],Not Available,"Music System, GPS",0.18026190246642526,-0.6978045896183583,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
New,2023.0,90-409-2971,0.6775062083681768,-0.8393531553395187,Full Service History,Valid Until [date],Not Available,"Alloy Wheels, GPS, Music System, Leather Seats",-1.2021146501902096,-0.617877620469491,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
Needs Replacement,2021.0,45-179-6758,-1.255727549647383,-0.6656203494630801,Major Service at 60335 km,Valid Until [date],Available,"Music System, Leather Seats, Alloy Wheels, GPS",-0.5109263738618921,0.29498548472323716,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
Needs Replacement,2019.0,27-605-3819,-1.1413638950198546,-0.7643520441964685,Major Service at 127188 km,No Current Insurance,Available,Sunroof,0.18026190246642526,0.06440216709644526,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Used,2019.0,55-958-4311,-1.3689747585833814,0.38417010797218343,Full Service History,No Current Insurance,Not Available,"Alloy Wheels, Sunroof, Leather Seats, Music System",0.18026190246642526,1.317952502080138,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Needs Replacement,2016.0,92-554-6362,1.564522310288728,-0.8839616310597733,Full Service History,No Current Insurance,Not Available,"GPS, Alloy Wheels, Sunroof, Music System",1.2170443169589014,-0.6906178573520101,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
New,2020.0,10-533-8138,-1.048626873868576,-0.17866721581464115,Full Service History,No Current Insurance,Not Available,"Leather Seats, Sunroof",-0.16533223569773342,0.22355501845659514,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
Needs Replacement,2024.0,42-398-9117,-0.9898694175546686,0.9837764169863581,No Service Record,Valid Until [date],Not Available,"GPS, Music System, Leather Seats, Sunroof",-1.5477087883543683,0.6405235299060027,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
Needs Replacement,2024.0,71-444-2616,0.07271677295325492,0.08739063326039913,No Service Record,Valid Until [date],Available,Sunroof,-1.5477087883543683,-0.35780002461980775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
New,2015.0,66-649-1173,-0.017481234609221803,-1.746275283549039,No Service Record,Valid Until [date],Available,"Music System, Sunroof, Alloy Wheels",1.56263845512306,-0.7029074109677904,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
New,2021.0,28-594-3548,0.9477761016612918,1.155950848165146,No Service Record,No Current Insurance,Not Available,"Alloy Wheels, Leather Seats, GPS",-0.5109263738618921,-0.3772571553753479,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Used,2018.0,72-603-1721,-1.3896830254424049,-0.6569843563469319,Major Service at 61695 km,Valid Until [date],Not Available,Sunroof,0.525856040630584,0.6187077172345444,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
Needs Replacement,2016.0,82-964-6529,-1.3036086640631597,-0.769936220196384,No Service Record,Valid Until [date],Available,"Leather Seats, GPS",1.2170443169589014,0.32407356840074386,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
New,2017.0,93-593-1843,-0.7172946041242014,0.1341808335573649,No Service Record,No Current Insurance,Not Available,"GPS, Music System, Alloy Wheels, Leather Seats",0.8714501787947426,0.011363944967211678,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
Needs Replacement,2017.0,72-475-2433,1.1056991454470615,0.7677856838919549,Full Service History,Valid Until [date],Not Available,Alloy Wheels,0.8714501787947426,-0.4528686656047535,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
New,2022.0,92-990-8422,-0.1571269819933318,1.5917243594515693,No Service Record,Valid Until [date],Available,"Sunroof, Alloy Wheels",-0.8565205120260508,0.040254103924339237,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
Used,2021.0,58-598-8393,-1.0365440503360501,-1.6146272521463816,Full Service History,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Music System",-0.5109263738618921,-0.4298851870605688,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
Used,2023.0,14-880-2294,0.32112593931867045,-0.9728366058305203,Major Service at 64079 km,Valid Until [date],Available,Alloy Wheels,-1.2021146501902096,-0.5980872631700819,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
New,2015.0,89-477-2562,-0.5920726147871156,-1.1945933253062315,Major Service at 144285 km,No Current Insurance,Available,"Alloy Wheels, Leather Seats",1.56263845512306,-0.4625670395167097,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
Needs Replacement,2023.0,80-698-2468,1.5362870386061638,0.13905075448752371,Full Service History,Valid Until [date],Not Available,"Music System, GPS",-1.2021146501902096,-0.5761931880359004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
Used,2015.0,34-350-8198,-1.447270014499063,-0.24347828796249676,Major Service at 120288 km,Valid Until [date],Available,"Sunroof, Alloy Wheels",1.56263845512306,1.1706098509213334,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
New,2018.0,19-219-5203,1.6544502100226086,-1.0543222872432396,Major Service at 74601 km,Valid Until [date],Available,"Sunroof, Leather Seats",0.525856040630584,-0.7136408599680432,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Used,2015.0,25-759-5574,-0.3761844309846533,-0.33268658176579685,No Service Record,No Current Insurance,Not Available,Sunroof,1.56263845512306,-0.3070524501265466,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
